学校名,集計年,児童数,内特別支援学級児童数,学級数,内特別支援学級数,学校番号,学校種別,行政区
野川小学校,1978,1752,16,43,2,69,小学校,宮前区
野川小学校,1979,1841,15,46,2,69,小学校,宮前区
野川小学校,1980,1342,15,35,2,69,小学校,宮前区
野川小学校,1981,1230,14,32,2,69,小学校,宮前区
野川小学校,1982,1081,13,28,2,69,小学校,宮前区
野川小学校,1983,1039,13,27,2,69,小学校,宮前区
野川小学校,1984,1016,15,27,2,69,小学校,宮前区
野川小学校,1985,979,16,28,2,69,小学校,宮前区
野川小学校,1986,929,9,27,2,69,小学校,宮前区
野川小学校,1987,877,9,26,2,69,小学校,宮前区
野川小学校,1988,840,7,25,2,69,小学校,宮前区
野川小学校,1989,820,6,25,2,69,小学校,宮前区
野川小学校,1990,807,3,25,2,69,小学校,宮前区
野川小学校,1991,766,2,24,2,69,小学校,宮前区
野川小学校,1992,750,3,24,2,69,小学校,宮前区
野川小学校,1993,733,4,24,3,69,小学校,宮前区
野川小学校,1994,740,8,26,4,69,小学校,宮前区
野川小学校,1995,752,7,26,4,69,小学校,宮前区
野川小学校,1996,737,5,25,4,69,小学校,宮前区
野川小学校,1997,752,4,26,3,69,小学校,宮前区
野川小学校,1998,796,4,27,4,69,小学校,宮前区
野川小学校,1999,878,6,29,4,69,小学校,宮前区
野川小学校,2000,914,7,30,4,69,小学校,宮前区
野川小学校,2001,976,7,31,4,69,小学校,宮前区
野川小学校,2002,1016,9,33,4,69,小学校,宮前区
野川小学校,2003,1029,10,34,4,69,小学校,宮前区
野川小学校,2004,1024,9,33,3,69,小学校,宮前区
野川小学校,2005,1068,11,34,3,69,小学校,宮前区
野川小学校,2006,1061,10,33,2,69,小学校,宮前区
野川小学校,2007,1012,13,34,4,69,小学校,宮前区
野川小学校,2008,1028,13,34,4,69,小学校,宮前区
野川小学校,2009,982,12,32,4,69,小学校,宮前区
野川小学校,2010,934,11,30,3,69,小学校,宮前区
野川小学校,2011,876,11,31,4,69,小学校,宮前区
野川小学校,2012,829,9,29,4,69,小学校,宮前区
野川小学校,2013,809,8,28,3,69,小学校,宮前区
野川小学校,2014,784,12,28,4,69,小学校,宮前区
野川小学校,2015,772,17,28,5,69,小学校,宮前区
野川小学校,2016,754,19,28,5,69,小学校,宮前区
野川小学校,2017,753,24,29,6,69,小学校,宮前区
西野川小学校,2018,389,10,15,2,69,小学校,宮前区
西野川小学校,2019,383,12,15,2,69,小学校,宮前区
西野川小学校,2020,349,13,15,2,69,小学校,宮前区
向丘小学校,1973,1394,9,36,1,70,小学校,宮前区
向丘小学校,1974,1378,8,36,1,70,小学校,宮前区
向丘小学校,1975,1485,5,37,1,70,小学校,宮前区
向丘小学校,1976,1613,4,40,1,70,小学校,宮前区
向丘小学校,1977,1609,4,40,1,70,小学校,宮前区
西野川小学校,1978,,,,,70,小学校,宮前区
西野川小学校,1979,,,,,70,小学校,宮前区
西野川小学校,1980,510,-,13,-,70,小学校,宮前区
西野川小学校,1981,609,-,16,-,70,小学校,宮前区
西野川小学校,1982,693,-,18,-,70,小学校,宮前区
西野川小学校,1983,660,-,18,-,70,小学校,宮前区
西野川小学校,1984,591,-,17,-,70,小学校,宮前区
西野川小学校,1985,523,-,15,-,70,小学校,宮前区
西野川小学校,1986,490,4,14,1,70,小学校,宮前区
西野川小学校,1987,493,5,16,2,70,小学校,宮前区
西野川小学校,1988,473,4,16,2,70,小学校,宮前区
西野川小学校,1989,437,5,14,2,70,小学校,宮前区
西野川小学校,1990,432,3,14,2,70,小学校,宮前区
西野川小学校,1991,405,3,14,2,70,小学校,宮前区
西野川小学校,1992,385,5,14,2,70,小学校,宮前区
西野川小学校,1993,359,4,14,2,70,小学校,宮前区
西野川小学校,1994,338,5,14,2,70,小学校,宮前区
西野川小学校,1995,338,4,14,2,70,小学校,宮前区
西野川小学校,1996,318,3,14,2,70,小学校,宮前区
西野川小学校,1997,310,4,14,2,70,小学校,宮前区
西野川小学校,1998,302,3,13,2,70,小学校,宮前区
西野川小学校,1999,337,3,14,2,70,小学校,宮前区
西野川小学校,2000,367,5,15,3,70,小学校,宮前区
西野川小学校,2001,387,6,16,4,70,小学校,宮前区
西野川小学校,2002,368,6,16,4,70,小学校,宮前区
西野川小学校,2003,381,4,15,3,70,小学校,宮前区
西野川小学校,2004,378,4,15,3,70,小学校,宮前区
西野川小学校,2005,414,4,15,3,70,小学校,宮前区
西野川小学校,2006,453,6,16,3,70,小学校,宮前区
西野川小学校,2007,485,6,18,3,70,小学校,宮前区
西野川小学校,2008,471,6,18,3,70,小学校,宮前区
西野川小学校,2009,463,9,18,3,70,小学校,宮前区
西野川小学校,2010,495,9,19,3,70,小学校,宮前区
西野川小学校,2011,510,9,20,3,70,小学校,宮前区
西野川小学校,2012,501,11,19,3,70,小学校,宮前区
西野川小学校,2013,468,12,19,4,70,小学校,宮前区
西野川小学校,2014,466,11,20,4,70,小学校,宮前区
西野川小学校,2015,453,10,20,4,70,小学校,宮前区
西野川小学校,2016,409,7,17,3,70,小学校,宮前区
西野川小学校,2017,401,5,15,2,70,小学校,宮前区
南野川小学校,2018,447,7,17,2,70,小学校,宮前区
南野川小学校,2019,416,8,17,2,70,小学校,宮前区
南野川小学校,2020,409,10,18,2,70,小学校,宮前区
平小学校,1973,,,,,71,小学校,宮前区
平小学校,1974,,,,,71,小学校,宮前区
平小学校,1975,,,,,71,小学校,宮前区
平小学校,1976,,,,,71,小学校,宮前区
平小学校,1977,751,-,19,-,71,小学校,宮前区
南野川小学校,1978,1032,10,28,2,71,小学校,宮前区
南野川小学校,1979,1035,11,28,2,71,小学校,宮前区
南野川小学校,1980,1009,14,28,2,71,小学校,宮前区
南野川小学校,1981,951,11,26,2,71,小学校,宮前区
南野川小学校,1982,910,9,25,2,71,小学校,宮前区
南野川小学校,1983,840,8,23,2,71,小学校,宮前区
南野川小学校,1984,765,6,22,2,71,小学校,宮前区
南野川小学校,1985,683,8,21,2,71,小学校,宮前区
南野川小学校,1986,618,7,20,2,71,小学校,宮前区
南野川小学校,1987,563,7,18,2,71,小学校,宮前区
南野川小学校,1988,541,3,17,2,71,小学校,宮前区
南野川小学校,1989,485,2,16,2,71,小学校,宮前区
南野川小学校,1990,458,2,16,2,71,小学校,宮前区
南野川小学校,1991,404,2,15,2,71,小学校,宮前区
南野川小学校,1992,380,3,15,3,71,小学校,宮前区
南野川小学校,1993,363,2,13,1,71,小学校,宮前区
南野川小学校,1994,375,3,14,2,71,小学校,宮前区
南野川小学校,1995,391,4,15,3,71,小学校,宮前区
南野川小学校,1996,405,4,16,3,71,小学校,宮前区
南野川小学校,1997,468,5,17,3,71,小学校,宮前区
南野川小学校,1998,517,5,18,2,71,小学校,宮前区
南野川小学校,1999,546,6,20,3,71,小学校,宮前区
南野川小学校,2000,531,4,19,2,71,小学校,宮前区
南野川小学校,2001,539,7,20,2,71,小学校,宮前区
南野川小学校,2002,545,6,19,2,71,小学校,宮前区
南野川小学校,2003,553,8,20,3,71,小学校,宮前区
南野川小学校,2004,552,7,21,3,71,小学校,宮前区
南野川小学校,2005,553,7,21,3,71,小学校,宮前区
南野川小学校,2006,546,8,21,3,71,小学校,宮前区
南野川小学校,2007,536,6,21,3,71,小学校,宮前区
南野川小学校,2008,524,8,21,3,71,小学校,宮前区
南野川小学校,2009,528,8,22,4,71,小学校,宮前区
南野川小学校,2010,529,9,22,4,71,小学校,宮前区
南野川小学校,2011,520,9,22,4,71,小学校,宮前区
南野川小学校,2012,522,13,22,4,71,小学校,宮前区
南野川小学校,2013,523,13,22,4,71,小学校,宮前区
南野川小学校,2014,522,11,21,3,71,小学校,宮前区
南野川小学校,2015,499,8,20,2,71,小学校,宮前区
南野川小学校,2016,480,6,20,2,71,小学校,宮前区
南野川小学校,2017,476,9,18,2,71,小学校,宮前区
宮崎小学校,2018,1139,22,39,5,71,小学校,宮前区
宮崎小学校,2019,1123,27,37,4,71,小学校,宮前区
宮崎小学校,2020,1152,26,38,5,71,小学校,宮前区
白幡台小学校,1973,808,-,21,-,72,小学校,宮前区
白幡台小学校,1974,1008,-,26,-,72,小学校,宮前区
白幡台小学校,1975,1058,4,28,1,72,小学校,宮前区
白幡台小学校,1976,1102,14,30,2,72,小学校,宮前区
白幡台小学校,1977,1083,15,30,2,72,小学校,宮前区
宮崎小学校,1978,1416,4,35,1,72,小学校,宮前区
宮崎小学校,1979,1397,5,35,1,72,小学校,宮前区
宮崎小学校,1980,1470,4,36,1,72,小学校,宮前区
宮崎小学校,1981,1455,5,36,1,72,小学校,宮前区
宮崎小学校,1982,1482,7,37,1,72,小学校,宮前区
宮崎小学校,1983,1445,16,37,2,72,小学校,宮前区
宮崎小学校,1984,1401,15,36,2,72,小学校,宮前区
宮崎小学校,1985,1401,11,36,2,72,小学校,宮前区
宮崎小学校,1986,1371,10,37,2,72,小学校,宮前区
宮崎小学校,1987,1322,5,36,2,72,小学校,宮前区
宮崎小学校,1988,1283,5,35,2,72,小学校,宮前区
宮崎小学校,1989,1257,4,36,2,72,小学校,宮前区
宮崎小学校,1990,1208,3,34,1,72,小学校,宮前区
宮崎小学校,1991,1162,4,33,2,72,小学校,宮前区
宮崎小学校,1992,1120,4,32,2,72,小学校,宮前区
宮崎小学校,1993,1070,8,32,3,72,小学校,宮前区
宮崎小学校,1994,1054,7,31,2,72,小学校,宮前区
宮崎小学校,1995,1040,5,31,2,72,小学校,宮前区
宮崎小学校,1996,1057,4,32,2,72,小学校,宮前区
宮崎小学校,1997,1034,6,32,3,72,小学校,宮前区
宮崎小学校,1998,1051,5,32,3,72,小学校,宮前区
宮崎小学校,1999,1107,5,35,4,72,小学校,宮前区
宮崎小学校,2000,1133,5,35,3,72,小学校,宮前区
宮崎小学校,2001,1135,3,35,2,72,小学校,宮前区
宮崎小学校,2002,1220,8,36,2,72,小学校,宮前区
宮崎小学校,2003,1300,15,40,4,72,小学校,宮前区
宮崎小学校,2004,1320,15,41,4,72,小学校,宮前区
宮崎小学校,2005,1342,16,43,4,72,小学校,宮前区
宮崎小学校,2006,1223,16,38,3,72,小学校,宮前区
宮崎小学校,2007,1173,14,35,2,72,小学校,宮前区
宮崎小学校,2008,1147,10,36,3,72,小学校,宮前区
宮崎小学校,2009,1090,10,35,3,72,小学校,宮前区
宮崎小学校,2010,1111,16,37,4,72,小学校,宮前区
宮崎小学校,2011,1080,16,37,4,72,小学校,宮前区
宮崎小学校,2012,1101,14,39,5,72,小学校,宮前区
宮崎小学校,2013,1130,19,38,5,72,小学校,宮前区
宮崎小学校,2014,1147,18,37,4,72,小学校,宮前区
宮崎小学校,2015,1125,19,37,4,72,小学校,宮前区
宮崎小学校,2016,1127,20,37,4,72,小学校,宮前区
宮崎小学校,2017,1132,19,37,4,72,小学校,宮前区
鷺沼小学校,2018,879,14,28,2,72,小学校,宮前区
鷺沼小学校,2019,914,19,31,4,72,小学校,宮前区
鷺沼小学校,2020,934,21,33,5,72,小学校,宮前区
菅生小学校,1973,1702,-,42,-,73,小学校,宮前区
菅生小学校,1974,1866,-,45,-,73,小学校,宮前区
菅生小学校,1975,1964,-,47,-,73,小学校,宮前区
菅生小学校,1976,1674,-,40,-,73,小学校,宮前区
菅生小学校,1977,1654,-,39,-,73,小学校,宮前区
鷺沼小学校,1978,613,-,17,-,73,小学校,宮前区
鷺沼小学校,1979,821,-,22,-,73,小学校,宮前区
鷺沼小学校,1980,862,-,22,-,73,小学校,宮前区
鷺沼小学校,1981,947,-,25,-,73,小学校,宮前区
鷺沼小学校,1982,1026,-,26,-,73,小学校,宮前区
鷺沼小学校,1983,1011,-,26,-,73,小学校,宮前区
鷺沼小学校,1984,1033,-,26,-,73,小学校,宮前区
鷺沼小学校,1985,1020,-,25,-,73,小学校,宮前区
鷺沼小学校,1986,1046,-,26,-,73,小学校,宮前区
鷺沼小学校,1987,1012,-,26,-,73,小学校,宮前区
鷺沼小学校,1988,1025,-,27,-,73,小学校,宮前区
鷺沼小学校,1989,1029,-,28,-,73,小学校,宮前区
鷺沼小学校,1990,1046,-,30,-,73,小学校,宮前区
鷺沼小学校,1991,1039,-,29,-,73,小学校,宮前区
鷺沼小学校,1992,1038,1,30,1,73,小学校,宮前区
鷺沼小学校,1993,1024,1,29,1,73,小学校,宮前区
鷺沼小学校,1994,984,1,29,1,73,小学校,宮前区
鷺沼小学校,1995,942,1,28,1,73,小学校,宮前区
鷺沼小学校,1996,876,3,27,2,73,小学校,宮前区
鷺沼小学校,1997,887,4,27,2,73,小学校,宮前区
鷺沼小学校,1998,889,4,28,2,73,小学校,宮前区
鷺沼小学校,1999,911,5,28,2,73,小学校,宮前区
鷺沼小学校,2000,942,10,29,2,73,小学校,宮前区
鷺沼小学校,2001,989,9,30,3,73,小学校,宮前区
鷺沼小学校,2002,1061,10,33,3,73,小学校,宮前区
鷺沼小学校,2003,1104,12,37,5,73,小学校,宮前区
鷺沼小学校,2004,1174,14,38,5,73,小学校,宮前区
鷺沼小学校,2005,1158,12,35,4,73,小学校,宮前区
鷺沼小学校,2006,921,9,29,4,73,小学校,宮前区
鷺沼小学校,2007,903,5,27,3,73,小学校,宮前区
鷺沼小学校,2008,875,6,27,3,73,小学校,宮前区
鷺沼小学校,2009,882,4,29,4,73,小学校,宮前区
鷺沼小学校,2010,863,5,29,4,73,小学校,宮前区
鷺沼小学校,2011,831,7,27,3,73,小学校,宮前区
鷺沼小学校,2012,803,9,28,4,73,小学校,宮前区
鷺沼小学校,2013,791,13,28,4,73,小学校,宮前区
鷺沼小学校,2014,805,14,28,4,73,小学校,宮前区
鷺沼小学校,2015,799,14,28,3,73,小学校,宮前区
鷺沼小学校,2016,812,13,27,2,73,小学校,宮前区
鷺沼小学校,2017,854,12,28,2,73,小学校,宮前区
有馬小学校,2018,350,12,15,3,73,小学校,宮前区
有馬小学校,2019,348,11,14,2,73,小学校,宮前区
有馬小学校,2020,346,6,14,2,73,小学校,宮前区
犬蔵小学校,1973,,,,,74,小学校,宮前区
犬蔵小学校,1974,,,,,74,小学校,宮前区
犬蔵小学校,1975,,,,,74,小学校,宮前区
犬蔵小学校,1976,514,-,13,-,74,小学校,宮前区
犬蔵小学校,1977,667,-,17,-,74,小学校,宮前区
有馬小学校,1978,1625,-,41,-,74,小学校,宮前区
有馬小学校,1979,1663,-,41,-,74,小学校,宮前区
有馬小学校,1980,1595,-,40,-,74,小学校,宮前区
有馬小学校,1981,1496,-,36,-,74,小学校,宮前区
有馬小学校,1982,1391,-,33,-,74,小学校,宮前区
有馬小学校,1983,1246,6,32,1,74,小学校,宮前区
有馬小学校,1984,1091,7,28,1,74,小学校,宮前区
有馬小学校,1985,949,8,25,1,74,小学校,宮前区
有馬小学校,1986,845,10,24,2,74,小学校,宮前区
有馬小学校,1987,735,12,22,2,74,小学校,宮前区
有馬小学校,1988,662,7,20,2,74,小学校,宮前区
有馬小学校,1989,604,5,20,2,74,小学校,宮前区
有馬小学校,1990,559,5,19,2,74,小学校,宮前区
有馬小学校,1991,523,2,18,2,74,小学校,宮前区
有馬小学校,1992,506,4,18,3,74,小学校,宮前区
有馬小学校,1993,496,2,17,2,74,小学校,宮前区
有馬小学校,1994,477,2,16,2,74,小学校,宮前区
有馬小学校,1995,481,4,18,3,74,小学校,宮前区
有馬小学校,1996,471,4,17,3,74,小学校,宮前区
有馬小学校,1997,465,4,16,3,74,小学校,宮前区
有馬小学校,1998,470,3,17,3,74,小学校,宮前区
有馬小学校,1999,463,4,17,3,74,小学校,宮前区
有馬小学校,2000,475,4,18,3,74,小学校,宮前区
有馬小学校,2001,482,2,18,2,74,小学校,宮前区
有馬小学校,2002,480,1,16,1,74,小学校,宮前区
有馬小学校,2003,500,5,19,3,74,小学校,宮前区
有馬小学校,2004,486,8,19,4,74,小学校,宮前区
有馬小学校,2005,496,10,20,4,74,小学校,宮前区
有馬小学校,2006,480,11,20,4,74,小学校,宮前区
有馬小学校,2007,467,10,19,4,74,小学校,宮前区
有馬小学校,2008,449,8,18,3,74,小学校,宮前区
有馬小学校,2009,427,8,17,4,74,小学校,宮前区
有馬小学校,2010,438,4,17,3,74,小学校,宮前区
有馬小学校,2011,422,6,17,3,74,小学校,宮前区
有馬小学校,2012,437,7,16,3,74,小学校,宮前区
有馬小学校,2013,412,8,15,3,74,小学校,宮前区
有馬小学校,2014,395,11,15,3,74,小学校,宮前区
有馬小学校,2015,396,7,16,3,74,小学校,宮前区
有馬小学校,2016,366,7,16,3,74,小学校,宮前区
有馬小学校,2017,346,6,15,3,74,小学校,宮前区
西有馬小学校,2018,908,21,31,5,74,小学校,宮前区
西有馬小学校,2019,951,19,32,5,74,小学校,宮前区
西有馬小学校,2020,955,21,33,6,74,小学校,宮前区
西有馬小学校,1978,285,-,8,-,75,小学校,宮前区
西有馬小学校,1979,436,-,12,-,75,小学校,宮前区
西有馬小学校,1980,697,-,18,-,75,小学校,宮前区
西有馬小学校,1981,820,-,21,-,75,小学校,宮前区
西有馬小学校,1982,963,-,26,-,75,小学校,宮前区
西有馬小学校,1983,1102,-,28,-,75,小学校,宮前区
西有馬小学校,1984,1152,5,30,1,75,小学校,宮前区
西有馬小学校,1985,1170,5,31,1,75,小学校,宮前区
西有馬小学校,1986,1191,5,31,1,75,小学校,宮前区
西有馬小学校,1987,1153,7,30,1,75,小学校,宮前区
西有馬小学校,1988,1104,6,30,2,75,小学校,宮前区
西有馬小学校,1989,1112,5,31,2,75,小学校,宮前区
西有馬小学校,1990,1108,5,33,2,75,小学校,宮前区
西有馬小学校,1991,1134,4,34,2,75,小学校,宮前区
